"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.0016916517166717,0.68808969236624,0.252,0.203,1,"2","TECR"
0.00172807320556129,0.976064009134959,0.108,0.061,1,"2","MRPL49"
0.00173868852749526,-0.640466576183978,0.124,0.19,1,"2","TRADD"
0.00174237412922933,0.776945428124698,0.164,0.114,1,"2","TADA3"
0.0017755121570685,0.768583072746068,0.153,0.107,1,"2","PSTPIP1"
0.0018525938918266,2.22203466969263,0.115,0.07,1,"2","MAEA"
0.00189765523632933,-0.476721010799622,0.068,0.13,1,"2","MAPKAPK3"
0.00192917118622027,0.487803388467404,0.25,0.198,1,"2","POLR3GL"
0.00195460087080061,0.86098600437835,0.205,0.158,1,"2","ZFAND6"
0.00200367316559049,0.514247282298601,0.358,0.312,1,"2","CYCS"
0.00201321478371573,0.314292796827616,0.453,0.401,1,"2","PTGES3"
0.00201915069759793,0.740714601963622,0.207,0.16,1,"2","NDUFA6"
0.00214434233784245,0.771597673259837,0.176,0.128,1,"2","GLO1"
0.00214564452830317,-0.44480890265863,0.311,0.386,1,"2","C10orf54"
0.00216914520413644,0.494165628448668,0.261,0.217,1,"2","RPN2"
0.00218372391275619,-0.682226960661494,0.061,0.107,1,"2","ESD"
0.00220738159866307,0.716308369283374,0.257,0.2,1,"2","SEPT6"
0.00225272314127264,0.582665065526981,0.417,0.376,1,"2","HNRNPF"
0.00226613419027743,0.989183615833338,0.108,0.066,1,"2","CREM"
0.00227003389606932,0.937004334750256,0.198,0.151,1,"2","RTF1"
0.00227525988921966,0.731627902370454,0.203,0.155,1,"2","PBXIP1"
0.00228652037449232,0.644250238825957,0.189,0.143,1,"2","UFD1L"
0.00228999033745148,0.43779035090994,0.365,0.306,1,"2","SON"
0.00229591902967157,0.4467329952663,0.347,0.283,1,"2","GYPC"
0.00237455042748892,0.445824368105352,0.117,0.07,1,"2","TOR1A"
0.00242913961505871,1.04709664698981,0.108,0.064,1,"2","SAR1A"
0.00243312122091291,-0.806032347711181,0.155,0.23,1,"2","SDHB"
0.00243365899366845,1.18225912791813,0.124,0.082,1,"2","COPS8"
0.002468476318726,0.680351101664109,0.178,0.126,1,"2","LCP2"
0.00252866802032142,0.58141506175467,0.266,0.217,1,"2","CD97"
0.00256017390548276,-0.597342977648666,0.083,0.141,1,"2","MTPN"
0.00256153318234357,0.926525891986505,0.113,0.069,1,"2","NHLRC3"
0.00256324142902038,0.633028823318699,0.176,0.126,1,"2","PMAIP1"
0.0025650743542082,0.489690496265372,0.297,0.246,1,"2","SEPW1"
0.00257428035770927,-0.738243825402362,0.07,0.119,1,"2","MIR24-2"
0.00268637734063194,0.661239290722826,0.189,0.141,1,"2","SRP19"
0.00269701532060295,0.707043032657191,0.106,0.063,1,"2","ALG5"
0.00276460111065744,0.919124124370751,0.115,0.072,1,"2","MEI1"
0.00278926613306117,0.53458991790157,0.259,0.211,1,"2","CDC42SE1"
0.0027935129390728,0.872023153621629,0.135,0.093,1,"2","DERL2"
0.00280056967715262,-0.564273830484914,0.063,0.116,1,"2","PFKL"
0.00283244832769555,0.728385000188574,0.155,0.105,1,"2","EHD1"
0.00283887561215405,0.779073434675098,0.137,0.09,1,"2","SURF4"
0.00284033079066848,0.554723231607603,0.23,0.174,1,"2","MYLIP"
0.00286585054827383,1.01601000490605,0.101,0.063,1,"2","STIP1"
0.00291170250355251,1.0669824987031,0.106,0.067,1,"2","STARD3NL"
0.00293050471054408,0.549037548556805,0.214,0.158,1,"2","LBH"
0.00293330452841768,0.679824571593559,0.137,0.087,1,"2","PPP3CC"
0.00294668077654885,0.331365871887952,0.473,0.432,1,"2","COPE"
0.00296864741718481,-0.616463612182118,0.074,0.122,1,"2","CYLD"
0.00298387809212137,0.396446623780278,0.356,0.306,1,"2","RAB7A"
0.00300229302511487,0.736331089221165,0.153,0.103,1,"2","UBE2J2"
0.00303403189686337,0.971283596575537,0.106,0.067,1,"2","BRE"
0.00304249411407825,0.470734381448187,0.291,0.239,1,"2","SRSF11"
0.00308934263589257,0.697635451397741,0.146,0.098,1,"2","APOA1BP"
0.00311589381200548,0.82054076734238,0.133,0.088,1,"2","UBE2G1"
0.00317443088750107,-0.61102633835131,0.081,0.131,1,"2","COMMD9"
0.00318277607057327,-0.613885161523567,0.104,0.156,1,"2","STX10"
0.00318329776883484,0.74197423394146,0.182,0.133,1,"2","RSRC2"
0.00324435824132937,0.618133146260961,0.18,0.128,1,"2","SRSF4"
0.0032446200736676,0.517937086615332,0.282,0.231,1,"2","HMGN3"
0.00326706388640175,0.909428865886385,0.11,0.068,1,"2","UNC50"
0.00330544205793984,0.78411907521948,0.124,0.085,1,"2","LAIR1"
0.00333401298824279,1.01542982909033,0.106,0.065,1,"2","PRPSAP1"
0.00333473838978664,0.331062347109823,0.606,0.573,1,"2","EIF3G"
0.00334660333338855,0.547916965026085,0.259,0.211,1,"2","NUDC"
0.00336510914612564,-0.28729598623883,0.653,0.719,1,"2","ALDOA"
0.00340353137316356,0.4285909676237,0.223,0.173,1,"2","WTAP"
0.00343657240317167,0.718994275564352,0.16,0.113,1,"2","SNRNP40"
0.0035582541879133,-0.296322772879579,0.509,0.59,1,"2","COX6B1"
0.00356618875610848,0.855555884083292,0.104,0.062,1,"2","PNKP"
0.0036431566965673,0.49451485270659,0.282,0.236,1,"2","XRCC5"
0.00364903168992594,0.608019554891843,0.178,0.123,1,"2","SNRPB2"
0.00369762145408596,-0.585888369420029,0.117,0.174,1,"2","OAZ2"
0.00370031966151826,0.682325933340523,0.221,0.178,1,"2","PPHLN1"
0.0037121752550152,-0.475562400635683,0.187,0.252,1,"2","ATF4"
0.00372032326201108,0.873238652850797,0.124,0.082,1,"2","IP6K2"
0.00379257854972152,0.853553432464165,0.108,0.064,1,"2","CLN3.1"
0.00383490599496623,-0.904572359129683,0.065,0.108,1,"2","NUDT1"
0.00385879162974311,0.751902842529051,0.142,0.099,1,"2","MRPL28"
0.00386507748122154,0.318899828078672,0.077,0.131,1,"2","GPR183"
0.00391904952450633,0.747559307404829,0.167,0.125,1,"2","STX8"
0.00394719477943665,0.719784421787322,0.282,0.233,1,"2","NDUFS8"
0.00397080533235203,0.735622397848496,0.133,0.086,1,"2","DTNBP1"
0.00399365449178938,0.58711666566167,0.205,0.158,1,"2","SEC11C"
0.00407534488267548,0.673358328801624,0.185,0.137,1,"2","GNAI3"
0.00415092029362493,0.489796326821364,0.311,0.263,1,"2","ECH1"
0.00417649295018096,0.464125646980324,0.266,0.215,1,"2","RPS27L"
0.00433495058200551,0.493780505760641,0.239,0.193,1,"2","TGFB1"
0.00435038712909484,0.681193997353162,0.185,0.141,1,"2","PDHB"
0.00439435993265279,0.679022434482642,0.151,0.107,1,"2","ARID5A"
0.0044020252989413,0.927313863112914,0.108,0.07,1,"2","CTD-2035E11.3"
0.00442879564666326,-0.559901744773597,0.128,0.185,1,"2","CHMP3"
0.00445655730942958,-0.593960502495372,0.104,0.161,1,"2","ZYX"
0.00446326328515759,0.979524678697728,0.115,0.076,1,"2","DRG1"
0.00451398648977081,1.13857650931969,0.14,0.097,1,"2","DPM1"
0.00454964697758456,-0.392666316887202,0.252,0.33,1,"2","PPA1"
0.00464085022879364,0.532015462758105,0.169,0.121,1,"2","SLC25A11"
0.00466375822358031,0.253932155957282,0.493,0.448,1,"2","ARF1"
0.00471038984447757,1.47799457500117,0.113,0.076,1,"2","WDR45"
0.00473327639005521,0.78691301909159,0.133,0.092,1,"2","C21orf59"
0.00475090873634378,0.895023554349649,0.117,0.076,1,"2","TROVE2"
0.00478618898825633,0.277022527401701,0.502,0.461,1,"2","SKP1"
0.00480874105759208,0.731766119432846,0.167,0.124,1,"2","PRPF40A"
0.00481217702563757,-0.31078256147817,0.441,0.524,1,"2","SLC25A5"
0.00481424248895927,0.452323508507815,0.236,0.184,1,"2","DCK"
0.00484835468369048,0.810646460683803,0.11,0.069,1,"2","WDR54"
0.00488771100364721,0.640018494394215,0.185,0.137,1,"2","HDDC2"
0.00491445138371867,0.867118557840767,0.106,0.065,1,"2","PXN"
0.00497349815347448,0.574579386851633,0.2,0.155,1,"2","PPM1G"
0.00511894217071459,0.370467380330796,0.516,0.486,1,"2","PARK7"
0.00522824571366449,0.815197071456794,0.209,0.172,1,"2","IFI16"
0.0052415320611092,0.730755528728119,0.248,0.213,1,"2","CD3G"
0.00530328701357398,0.668337873530335,0.214,0.171,1,"2","MAGOH"
0.00547672477024836,0.892560707116295,0.113,0.076,1,"2","ZNF655"
0.00548006172396315,-0.937017685751759,0.507,0.472,1,"2","LGALS1"
0.00565191640957366,0.795918337011005,0.133,0.094,1,"2","CYFIP2"
0.00572090394584489,-0.30839940610144,0.698,0.752,1,"2","EIF3K"
0.00572815145205316,0.737602048911681,0.137,0.096,1,"2","PDCD10"
0.00573640616162347,0.250144722815923,0.583,0.556,1,"2","CAPZB"
0.00580060304812041,-0.403195878592358,0.137,0.201,1,"2","PSIP1"
0.00581585227633763,0.537332027020243,0.173,0.132,1,"2","ARL2BP"
0.00582468828941192,0.518654446750578,0.218,0.171,1,"2","TXNDC12"
0.00587187213921545,0.603911241496466,0.169,0.129,1,"2","FBXW5"
0.00587376844405374,-0.516412939264991,0.081,0.134,1,"2","ARHGAP4"
0.00590311907977244,0.838953860723787,0.106,0.066,1,"2","EPRS"
0.00591698258504779,0.687978746358526,0.158,0.116,1,"2","C18orf32"
0.00603666367747244,1.05750162708062,0.2,0.162,1,"2","EAPP"
0.00613886695991039,0.754002104960052,0.178,0.142,1,"2","RNF5"
0.0062055808237388,0.733374890477454,0.144,0.101,1,"2","ALDH9A1"
0.00624040852361777,0.492530367878747,0.189,0.146,1,"2","MGMT"
0.0062789509120167,0.895585398532207,0.11,0.075,1,"2","IFNAR2"
0.00628199632693658,-0.325298550951637,0.124,0.189,1,"2","CHMP4B"
0.00633391959908009,0.482967983247993,0.18,0.134,1,"2","SARS"
0.00635845173458282,-0.285553100300593,0.243,0.321,1,"2","SF1"
0.0063765060466541,0.454181399457705,0.191,0.146,1,"2","DPY30"
0.00638522186230305,0.554171218802768,0.239,0.196,1,"2","SF3B14"
0.0064278864130471,0.371641790494765,0.351,0.298,1,"2","KRTCAP2"
0.00655129425858284,0.643974785193741,0.212,0.171,1,"2","POLR2F"
0.00656978236248435,0.459757962252307,0.349,0.307,1,"2","ATPIF1"
0.00662118230292885,0.782980528578325,0.117,0.079,1,"2","RASSF7"
0.00666266289228336,0.957583044200807,0.151,0.111,1,"2","ABT1"
0.00671895432043761,0.264442094870465,0.345,0.301,1,"2","TBCB"
0.00683415095773808,-0.33126134124811,0.221,0.296,1,"2","SP110"
0.00687335192468595,-0.491080478788645,0.104,0.161,1,"2","RAB10"
0.00708067862962276,-0.369624723342075,0.144,0.209,1,"2","STK17B"
0.00722497860623472,0.515334623393499,0.176,0.136,1,"2","RNF187"
0.00723136152137945,1.08669213603364,0.221,0.186,1,"2","TMEM9B"
0.00725417992464666,0.830778921729418,0.108,0.071,1,"2","DAXX"
0.00731715401485798,-0.483551056760221,0.119,0.172,1,"2","BLOC1S2"
0.00736512150756185,0.772450292436575,0.122,0.082,1,"2","CDC25B"
0.0073946406596527,0.405089742292481,0.2,0.159,1,"2","PLEKHJ1"
0.00740308179598883,0.506063970734452,0.227,0.184,1,"2","MYH9"
0.00745728508438268,0.748519326927302,0.104,0.063,1,"2","GON4L"
0.00747489611402821,0.42019980534847,0.259,0.214,1,"2","DDIT4"
0.00748249150913782,0.449257973283323,0.358,0.319,1,"2","GIMAP1"
0.007530737793154,0.820512495795301,0.11,0.074,1,"2","DPM2"
0.00755508304384759,0.819827218793077,0.205,0.168,1,"2","TSC22D4"
0.00762666363416043,-0.572399982854102,0.074,0.119,1,"2","C9orf89"
0.00782420836174596,0.769328125730504,0.131,0.09,1,"2","MAZ"
0.00799873789576603,0.584879807187378,0.182,0.141,1,"2","UPP1"
0.00804129928106419,0.682991891305092,0.155,0.118,1,"2","RNF113A"
0.00807377355689023,0.667848629161811,0.133,0.092,1,"2","HEXA"
0.00807685719175902,0.263141235495911,0.365,0.327,1,"2","SRP9"
0.00809700935276766,-0.719835498856674,0.439,0.465,1,"2","GSTP1"
0.00818085596328242,0.607812081859523,0.248,0.214,1,"2","C19orf10"
0.00821958498896371,0.388676250732694,0.104,0.065,1,"2","HSPB11"
0.0082435570925338,0.467394273904617,0.59,0.559,1,"2","PSMA7"
0.00840522855728613,0.764306135518649,0.119,0.081,1,"2","MOAP1"
0.00846883456623276,0.561554357335753,0.162,0.116,1,"2","COA3"
0.00847780977386679,-0.492690581780442,0.227,0.291,1,"2","CNPY3"
0.0085591937735323,0.543806632971679,0.205,0.164,1,"2","NDUFA5"
0.00860605583363352,-0.351663999120284,0.259,0.34,1,"2","NDFIP1"
0.00863916473606461,-0.530449119185205,0.115,0.162,1,"2","PARVG"
0.00872570952861045,0.47653359505826,0.279,0.24,1,"2","BANF1"
0.00874757466139813,-0.538644554056632,0.108,0.161,1,"2","TAF1D"
0.00880138185175036,0.543167680740993,0.349,0.311,1,"2","RBM8A"
0.00883504277436283,1.02022247757614,0.106,0.071,1,"2","PBDC1"
0.00888341274662967,0.335814697916021,0.264,0.221,1,"2","RER1"
0.00888539309362826,0.811238950057008,0.113,0.078,1,"2","LPXN"
0.00892518852235082,0.796322901591268,0.108,0.076,1,"2","AC010642.1"
0.00892885665616603,-0.490378739732999,0.113,0.167,1,"2","EIF4E2"
0.00899282379856368,0.387221722916258,0.124,0.088,1,"2","SLA"
0.0090749262698807,0.397851002241664,0.187,0.141,1,"2","FAM107B"
0.00909170592569022,-0.555315425165831,0.14,0.194,1,"2","MARCKSL1"
0.00912586679817279,0.722494229555312,0.304,0.274,1,"2","PSMB6"
0.00934556025627734,-0.63854962147749,0.099,0.15,1,"2","CAT"
0.00944542404394228,0.854911401923156,0.106,0.07,1,"2","TMEM30A"
0.00951667879238403,0.518477652431864,0.142,0.106,1,"2","SLBP"
0.00954832712359442,0.404412698341259,0.315,0.281,1,"2","PSMD4"
0.00963934055106835,-0.303925364899736,0.218,0.283,1,"2","TOMM20"
0.00971486761065821,0.870850027244445,0.158,0.122,1,"2","NT5C"
0.00974345727656579,-0.330439237926901,0.173,0.24,1,"2","C1orf43"
0.00991535057180612,0.684539258642344,0.133,0.094,1,"2","C7orf55-LUC7L2"
0.00993726714237124,0.3709822831606,0.277,0.23,1,"2","ACP1"
0.0099879096335003,0.657017119813272,0.124,0.081,1,"2","ASCC2"
0,2.84472364479598,1,0.496,0,"3","HLA-DRA"
0,2.97942587886927,1,0.821,0,"3","CD74"
4.72398678254989e-268,2.50574612892611,0.988,0.45,6.47847547358892e-264,"3","HLA-DPB1"
1.12433488562952e-241,2.21343460126562,0.985,0.383,1.54191286215232e-237,"3","HLA-DRB1"
2.40188470626951e-215,-4.56287096175033,0.058,0.589,3.29394468617801e-211,"3","CD3D"
5.42887903112582e-196,2.12790547564109,0.977,0.423,7.44516470328594e-192,"3","HLA-DPA1"
2.34954226462173e-169,6.76481220376895,0.939,0.043,3.22216226170225e-165,"3","CD79A"
3.10148908175316e-163,-3.98062042147604,0.102,0.62,4.25338212671628e-159,"3","IL32"
5.7194616600282e-157,-3.77054165756771,0.079,0.609,7.84366972056267e-153,"3","GIMAP7"
1.30394237019548e-148,4.58691326869849,0.912,0.144,1.78822656648608e-144,"3","CD79B"
1.76195145519153e-143,-3.35568122998895,0.085,0.608,2.41634022564966e-139,"3","HCST"
5.41342360538624e-137,3.97072071400749,0.895,0.119,7.42396913242669e-133,"3","HLA-DQA1"
4.40512312408412e-135,-3.48888709386921,0.363,0.88,6.04118585236896e-131,"3","S100A4"
4.6777959504409e-128,-3.21677110303875,0.123,0.663,6.41512936643465e-124,"3","ANXA1"
2.75482655092543e-127,-4.78157621466798,0.102,0.442,3.77796913193914e-123,"3","TYROBP"
1.72590930466582e-122,-4.5469091963599,0.067,0.402,2.36691202041871e-118,"3","FCER1G"
2.64237683465266e-122,5.69354088429173,0.857,0.053,3.62375559104265e-118,"3","MS4A1"
3.32156362149185e-122,-3.51584498766546,0.132,0.586,4.55519235051392e-118,"3","S100A11"
1.59786677046648e-114,4.01887307496273,0.86,0.149,2.19131448901773e-110,"3","HLA-DQB1"
7.4880042328335e-112,-3.80856846847426,0.129,0.53,1.02690490049079e-107,"3","LGALS1"
1.04769511530321e-110,2.05625107601562,0.962,0.742,1.43680908112682e-106,"3","CD37"
2.00080691834614e-109,-4.32732548403282,0.085,0.418,2.7439066078199e-105,"3","AIF1"
7.0849596329939e-109,-3.67731920404923,0.053,0.415,9.71631364068784e-105,"3","CD7"
1.85184237431056e-106,-3.15172133332983,0.108,0.542,2.5396166321295e-102,"3","CD3E"
2.1590808143323e-106,-3.15284984219512,0.079,0.517,2.96096342877531e-102,"3","GIMAP4"
3.1373782123113e-100,-2.82294625004094,0.354,0.847,4.30260048036372e-96,"3","S100A6"
1.85180290803687e-98,-4.91899761495423,0.02,0.262,2.53956250808177e-94,"3","CFD"
5.89255219864917e-98,-6.02521234701954,0.012,0.226,8.08104608522747e-94,"3","GZMA"
1.57603329705281e-97,-4.26263234674826,0.018,0.279,2.16137206357823e-93,"3","GZMM"
2.04012310115627e-94,-2.88916346749373,0.208,0.658,2.7978248209257e-90,"3","SRGN"
2.19432006461193e-92,-3.60518986071807,0.044,0.359,3.0092905366088e-88,"3","CD2"
2.66805760546373e-92,-3.6171822823281,0.05,0.37,3.65897420013296e-88,"3","TIMP1"
5.69183156770567e-92,2.21698583769535,0.857,0.278,7.80577781195156e-88,"3","HLA-DRB5"
2.04450325751788e-91,-3.43020366732031,0.038,0.36,2.80383176736003e-87,"3","MT2A"
1.18953437379842e-87,-3.24655367999313,0.067,0.415,1.63132744022716e-83,"3","FYB"
1.33423351164926e-85,-3.23865493525708,0.05,0.366,1.8297678378758e-81,"3","GIMAP1"
2.88047721549967e-85,-3.19187673701306,0.079,0.433,3.95028645333625e-81,"3","ID2"
5.50243647798569e-80,-2.34162046363867,0.243,0.702,7.54604138590958e-76,"3","S100A10"
1.45685469850846e-79,-0.84248034744776,1,1,1.9979305335345e-75,"3","TMSB4X"
6.2598092392598e-79,-3.78144114859551,0.041,0.302,8.58470239072089e-75,"3","CD247"
2.360451126016e-78,-6.62633782976998,0.003,0.165,3.23712267421834e-74,"3","CD14"
4.44053709278124e-78,-5.3851944191162,0.079,0.306,6.0897525690402e-74,"3","S100A8"
1.15274843876952e-77,-4.68149136600754,0.026,0.241,1.58087920892852e-73,"3","LGALS2"
1.80694247383991e-77,0.610159180204985,1,0.993,2.47804090862405e-73,"3","RPL18A"
1.41743951497699e-75,-2.75901958955004,0.094,0.466,1.94387655083944e-71,"3","RGS10"
3.98902868921649e-74,-5.08413676523477,0.14,0.39,5.47055394439149e-70,"3","S100A9"
1.97666327917773e-73,-4.01310089808884,0.181,0.431,2.71079602106433e-69,"3","CST3"
2.31736654849238e-71,-4.80573499575358,0.085,0.331,3.17803648460244e-67,"3","NKG7"
2.55990509221992e-71,-4.4969496428556,0.012,0.192,3.51065384347039e-67,"3","PRKCQ-AS1"
5.20159491705932e-68,-3.35551712488563,0.047,0.321,7.13346726925515e-64,"3","GIMAP5"
2.18109949934243e-66,-5.07480293390904,0.006,0.167,2.9911598533982e-62,"3","CDA"
4.36108783845988e-66,-3.5063840143595,0.07,0.334,5.98079586166388e-62,"3","CTSW"
5.01329350590906e-66,-3.96142806658488,0.035,0.254,6.87523071400368e-62,"3","IFITM3"
5.26707808714324e-66,6.63361100169693,0.623,0.022,7.22327088870824e-62,"3","TCL1A"
2.6864438387114e-65,-3.69834126086557,0.082,0.328,3.68418908040882e-61,"3","FCN1"
1.35168048382401e-63,-3.51889323283198,0.135,0.39,1.85369461551625e-59,"3","LST1"
2.48485744535842e-63,0.777825989083557,0.936,0.669,3.40773350056453e-59,"3","LTB"
3.74376296926863e-63,0.646057811203764,1,0.98,5.134196536055e-59,"3","RPS23"
1.24513791739998e-62,-2.9633379295656,0.035,0.297,1.70758213992233e-58,"3","AMICA1"
1.28344782279886e-62,-2.48510236215902,0.079,0.403,1.76012034418635e-58,"3","LCK"
1.56149329872117e-62,-3.31058756756308,0.044,0.271,2.14143190986621e-58,"3","DOK2"
2.14994265423119e-62,-2.6296882471438,0.12,0.445,2.94843135601266e-58,"3","IL7R"
3.18256626675013e-61,0.568226251492162,1,0.976,4.36457137822113e-57,"3","RPS5"
2.03501704390967e-59,0.393735797727573,1,0.999,2.79082237401772e-55,"3","RPL13A"
2.91163895468749e-59,-3.35446297872643,0.044,0.277,3.99302166245842e-55,"3","LGALS3"
4.94847614406108e-56,7.14132562188249,0.561,0.01,6.78634018396536e-52,"3","LINC00926"
6.10938121479357e-56,-3.0966670060533,0.032,0.248,8.3784053979679e-52,"3","LAT"
1.85930017035087e-55,-4.18402737618133,0.035,0.209,2.54984425361918e-51,"3","FCGR3A"
3.32152173540775e-55,2.51348878230959,0.69,0.203,4.55513490793819e-51,"3","HLA-DMA"
8.19419997522362e-55,-7.48149337246214,0,0.107,1.12375258460217e-50,"3","TNFRSF1A"
1.6118672954579e-54,-2.13438453046025,0.161,0.518,2.21051480899097e-50,"3","RARRES3"
1.39524506870329e-53,-1.54596456976373,0.085,0.416,1.91343908721969e-49,"3","C10orf54"
3.27560520867322e-53,-3.90524729235549,0.035,0.221,4.49216498317446e-49,"3","CST7"
6.01930791835529e-51,-1.96537077115916,0.161,0.518,8.25487887923245e-47,"3","ITGB2"
2.42953450221462e-50,-3.80176717144734,0.427,0.632,3.33186361633713e-46,"3","LYZ"
7.13678595000815e-50,-3.24748098049125,0.038,0.233,9.78738825184117e-46,"3","CFP"
2.51885680122921e-49,-6.27931440763653,0.003,0.104,3.45436021720574e-45,"3","NGFRAP1"
4.06886153948706e-49,-2.77721652345751,0.05,0.272,5.58003671525255e-45,"3","SAMHD1"
4.60503688847522e-49,-4.12361293612319,0.023,0.179,6.31534758885492e-45,"3","MS4A6A"
5.5005380519618e-49,-3.69006951817911,0.015,0.168,7.54343788446042e-45,"3","UPP1"
6.48767610593281e-48,0.713802940334658,0.991,0.943,8.89719901167626e-44,"3","RPS11"
8.78442826166385e-48,-3.11423940428942,0.038,0.229,1.20469649180458e-43,"3","BRI3"
1.45945924396697e-47,-3.44584464597604,0.023,0.186,2.0015024071763e-43,"3","LEF1"
2.29662629057001e-47,-2.13219829194803,0.155,0.47,3.14959329488772e-43,"3","NOSIP"
2.35779690419701e-47,6.92543289906611,0.488,0.007,3.23348267441578e-43,"3","VPREB3"
2.5318559976777e-47,-3.71585665690789,0.146,0.343,3.47218731521519e-43,"3","CCL5"
1.08551042716738e-46,-5.0503613277089,0.009,0.124,1.48866899981735e-42,"3","FPR1"
4.12204481452394e-46,3.81384626820598,0.523,0.066,5.65297225863813e-42,"3","HLA-DQA2"
8.8381264680783e-45,-4.3413226598144,0.012,0.142,1.21206066383226e-40,"3","APOBEC3A"
1.44652726472387e-44,4.53314068537015,0.488,0.037,1.98376749084231e-40,"3","BANK1"
1.96797689219189e-44,-2.65843195071745,0.053,0.271,2.69888350995196e-40,"3","CTSD"
2.9569897169835e-44,-2.84812054522018,0.064,0.274,4.05521569787118e-40,"3","SERPINA1"
1.08835197354777e-43,-1.31077300840226,0.582,0.891,1.49256589652341e-39,"3","GAPDH"
1.16504328425184e-43,-2.85393739103519,0.05,0.248,1.59774036002297e-39,"3","CD68"
1.20016713911537e-43,-3.05357997838191,0.023,0.195,1.64590921458281e-39,"3","TRAT1"
3.85028499247722e-43,-2.57858491198223,0.146,0.38,5.28028083868326e-39,"3","TYMP"
1.14689495611941e-42,-3.08552144444126,0.023,0.188,1.57285174282216e-38,"3","FYN"
